Time,Qbor_pos_first_year,Qbor_pos_avg_20_years
23734800,554.6885376,558.29342652
23738400,446.2605896,448.133502195
23742000,367.598114,368.48174743999994
23745600,308.5400085,394.348797595
23749200,262.9205322,567.745159915
23752800,226.938446,642.4298919700001
23756400,198.1225739,679.513552055
23760000,174.762085,696.2159286400001
23763600,1538.758911,607.371568295
23767200,829.6694336,391.36627808000003
23770800,489.6239929,282.80186385499997
23774400,337.0371094,221.97567138999997
23778000,1694.619385,1705.2347962
23781600,3124.591553,3065.15319825
23785200,3748.588379,3667.3242431999997
23788800,4063.321777,3974.7624877000003
23792400,4241.54248,4150.1666014
23796000,4292.408691,4203.2935303
23799600,2916.344971,2954.9337525
23803200,1736.285889,1746.7924558999998
23806800,1163.1521,1163.5066833499998
23810400,842.9987183,840.70409851
23814000,639.9484253,637.0611175450001
23817600,503.0791626,500.10954591
23821200,407.2826843,404.428115845
23824800,337.6750488,335.0330032449999
23828400,285.2478943,282.85117797500004
23832000,244.6034698,242.44732360499998
23835600,212.4426575,210.50344467000005
23839200,186.6256714,184.8781334
23842800,165.6506958,164.07225570999998
23846400,148.4033813,146.97463074
23850000,134.0364075,132.74198076
23853600,121.9055099,120.732360065
23857200,111.5263596,110.46241913000001
23860800,384.6708679,380.199774165
23864400,2556.485107,2501.9302490000005
23868000,3469.781494,3396.25533445
23871600,3906.194824,3824.4326659
23875200,4145.443359,4039.8441040000007
23878800,4271.868164,4082.5484131999997
23882400,3858.962891,3963.15582285
23886000,2184.275879,3111.6648315
23889600,1380.859863,2111.7102965999998
23893200,2374.496582,1532.13426505
23896800,1484.21814,1028.8081237950003
23900400,949.5159912,743.50195618
23904000,679.1288452,727.92054444
23907600,520.5953979,812.0828124450002
23911200,414.5523682,831.0960694150001
23914800,339.3182068,816.514758345
23918400,358.0849915,792.43354491
23922000,1402.390503,616.3355056550001
23925600,784.3131104,420.90091401
23929200,496.6211243,317.873819725
23932800,360.3362732,255.87941665499997
23936400,281.362854,213.660874185
23940000,228.733551,183.01122054
23943600,191.7867737,159.861351765
23947200,164.9380951,141.74753228499998
23950800,144.6423798,257.81918028999996
23954400,2305.281006,2267.6728270999997
23958000,3356.259033,3175.54569095
23961600,3846.244873,3615.92062995
23965200,4108.351074,3863.05257565
23968800,4081.44165,4023.6800292499997
23972400,3827.725586,4173.173071300001
23976000,4115.258301,4170.0173095499995
23979600,2455.850586,2526.10645755
23983200,1519.664673,1556.5076966000001
23986800,1050.155273,1147.62700197
23990400,776.9105835,1117.615722675
23994000,599.081665,1069.27104483
23997600,1670.210449,1651.363943435
24001200,2355.196777,2330.64555664
24004800,2684.943115,1716.0036285100002
24008400,1672.522583,1038.5952300699998
24012000,1021.986511,706.9983596699999
24015600,707.5148926,526.25515747
24019200,529.5204468,411.77602233499994
24022800,414.7157593,424.836786645
24026400,336.2867737,324.08268279000004
24030000,280.6672668,261.91290283
24033600,434.8019104,563.8939667050001
24037200,2583.040771,2589.7492310000002
24040800,3488.348145,3445.9158813000004
24044400,3917.100586,3854.3304565500002
24048000,4149.274414,4041.84230955
24051600,4236.220215,4071.0806153
24055200,3033.93335,3643.2700194
24058800,1787.598755,2866.6220397499997
24062400,1206.782837,2004.6081604000003
24066000,2138.039307,1413.8282897499998
24069600,1283.562134,967.2714660949999
24073200,850.7737427,713.683862305
24076800,626.555542,554.4120254550002
24080400,489.6743469,445.99440917500004
24084000,395.9574585,368.39122619499994
24087600,328.5737,310.75439148
24091200,278.6210938,266.61534043
24094800,240.5154877,231.978294365
24098400,210.6575775,204.28544005999998
24102000,186.7203979,181.81072769000002
24105600,167.1703796,163.32452621
24109200,150.9540558,147.91503906499997
24112800,137.3256836,134.90227966499998
24116400,125.7235184,189.03478471499997
24120000,115.7329102,455.30378688499997
24123600,107.0396118,1038.67487258
24127200,99.40740204,1329.1580310704999
24130800,92.65696716,1161.4460674270001
24134400,1391.405151,849.05647118
24138000,790.9123535,524.115751645
24141600,444.9071655,360.13935089
24145200,293.8088074,269.026710515
24148800,216.7188721,255.30465354000003
24152400,169.3096466,475.12770235499994
24156000,137.8601837,591.5976463300001
24159600,116.3064423,636.14027675
24163200,100.9643784,662.2521754950001
24166800,1289.103638,636.12669835
24170400,957.6233521,399.05791015
24174000,520.805542,269.211516575
24177600,330.8572998,201.37767335
24181200,237.0536957,160.215439605
24184800,180.6999969,132.59271316000002
24188400,143.7497864,113.09853782100001
24192000,118.7195053,98.7811164855
24195600,101.1671448,87.84004859749999
24199200,88.29670715,79.1806827545
24202800,78.43058777,72.14079265650001
24206400,70.60175323,203.542125487
24210000,64.24584961,433.28114092249996
24213600,1321.438599,1241.896426415
24217200,2938.098877,2202.62832635
24220800,3642.364502,2626.16721193
24224400,3476.894775,2878.8167389050004
24228000,3962.668701,3097.77105561
24231600,4169.323242,3153.16266168
24235200,3079.358887,2321.0931182649992
24238800,1778.821777,1599.12296759
24242400,1161.196899,1280.0615234450001
24246000,826.8017578,1085.42738799
24249600,618.7774048,1001.86500092
24253200,1149.200317,960.9944694399999
24256800,1655.458862,699.09041138
24260400,943.3964233,476.86425855999994
24264000,612.2310791,356.86496239
24267600,447.123291,282.80152588800007
24271200,347.1258545,231.82552451999996
24274800,279.3044128,194.85017013400002
24278400,231.3590546,167.16417103199998
24282000,196.4229889,145.826331338
24285600,170.0575562,128.931466486
24289200,149.4438782,115.24272499450004
24292800,132.8458862,240.99962042500002
24296400,119.1933517,725.072620705
24300000,107.7935715,927.4023254435
24303600,298.2009277,1127.434787435
24307200,2499.18457,2747.86431275
24310800,3429.511719,3522.3582274500004
24314400,3861.381348,3874.048339849999
24318000,3946.673584,3720.3809448500006
24321600,2145.307373,2113.93743895
24325200,1301.671997,1294.15438225
24328800,883.9748535,884.1470642099999
24332400,642.3231812,645.42993776
24336000,487.3415222,491.564469905
24339600,383.2511597,387.643051155
24343200,310.7214661,314.824334725
24346800,258.0915527,391.981324775
24350400,218.4243927,547.44868474
24354000,187.654541,608.8199455050001
24357600,163.3282013,468.626286325
24361200,143.8478851,462.5043526049999
24364800,128.0766602,581.4626369199999
24368400,1286.467041,624.052188095
24372000,1061.042847,403.79466706999995
24375600,580.5042114,273.99025956
24379200,371.0038147,207.23895493999999
24382800,267.9116516,166.82077941
24386400,205.8902893,139.31539764500002
24390000,164.8800507,119.54237784899999
24393600,136.7652588,104.77010650849999
24397200,116.7863388,93.31865730650001
24400800,101.9478302,84.147538757
24404400,90.4468689,76.6178123475
24408000,81.23970795,70.326666641
24411600,73.71285248,65.00324802449998
24415200,67.47647095,60.45069255850001
24418800,62.25380325,56.51818313550001
24422400,57.83330154,53.0872377395
24426000,54.04865265,50.064525604
24429600,50.76812363,47.376683808500005
24433200,47.89031219,44.96666526799999
24436800,45.3371048,42.789894867
24440400,43.04951096,40.8115146635
24444000,40.98278046,39.0039659505
24447600,39.10321808,37.34516162850001
24451200,37.38479996,35.817077256
24454800,35.80735779,34.4047796245
24458400,34.35415268,33.09561500499999
24462000,33.01178741,31.878781222000004
24465600,623.3948975,612.45489807
24469200,2650.648438,2594.1980103
24472800,3513.209717,3439.5305175000003
24476400,3932.275391,3851.0394653999997
24480000,4164.84668,4079.8105469
24483600,4303.304688,4210.62052005
24487200,4385.595215,4212.6889404
24490800,4370.478516,4150.356775049999
24494400,2817.358398,3396.7499756999996
24498000,1704.217529,2963.7707823500004
24501600,1154.034668,2523.3894958499995
24505200,1776.325317,2153.3527282499995
24508800,2952.351563,1642.4418945500001
24512400,2026.683716,1089.5070099
24516000,1207.18689,770.40539249
24519600,822.2415161,583.8945968600001
24523200,609.8966675,461.58882599
24526800,473.2306824,375.66434784499995
24530400,379.3360596,312.8776138349999
24534000,312.6818237,265.54133453500003
24537600,263.7503662,228.85266342999998
24541200,226.511322,199.75128784499998
24544800,197.2488861,176.23866195500003
24548400,173.6923981,156.95471116
24552000,880.6399536,934.378787245
24555600,2774.239502,2668.8033691500004
24559200,3580.022217,3383.247644
24562800,3971.914307,3747.4086182499996
24566400,4189.229492,3953.036828599999
24570000,4194.868652,4078.4708984500003
24573600,3936.015137,4213.635900900001
24577200,4191.713867,4215.14001475
24580800,2737.649902,2524.9062744499997
24584400,1668.456177,1564.8306458499999
24588000,1140.479004,1082.2151672
24591600,839.3232422,1001.15259401
24595200,645.1011353,1009.157800315
24598800,512.4221191,976.3908340849999
24602400,418.42099,944.2685745650002
24606000,688.3835449,919.654231325
24609600,1547.786865,698.2468490250001
24613200,874.6053467,482.94167480000004
24616800,562.2885132,367.53122863
24620400,411.840271,296.75351334
24624000,323.1471558,247.96011811000002
24627600,263.5458679,212.28446654500004
24631200,221.4734955,185.21992949999998
24634800,190.7250824,163.989837655
24638400,383.0985107,368.466056825
24642000,2543.133301,2482.7986207000004
24645600,3454.737793,3337.5253052
24649200,3888.913086,3675.2720703499995
24652800,4126.335938,3882.3408813999995
24656400,4264.87793,4015.2336304000005
24660000,4275.152832,4085.155310050001
24663600,3799.847656,4085.0734129999996
24667200,2410.416748,2514.7825073000004
24670800,1510.373657,1552.36982415
24674400,1051.565186,1070.7175415000002
24678000,782.0796509,791.5445251499999
24681600,606.1312866,610.3799468999998
24685200,485.1266479,486.40041657
24688800,398.7604065,398.404418935
24692400,334.8408508,435.32719269499995
24696000,285.9793091,592.2036483449999
24699600,247.6796265,658.21267705
24703200,217.1129761,686.2218795849999
24706800,192.3826294,702.4040221899999
24710400,1487.776489,604.03225401
24714000,811.7953491,396.02342987000003
24717600,488.70755,291.0241951
24721200,342.8430176,231.62922211000006
24724800,462.6219177,418.255371105
24728400,2588.124023,2510.6340087
24732000,3483.409912,3395.63630375
24735600,3908.581055,3818.5510254500005
24739200,4140.987793,4050.6981078500007
24742800,4278.210938,4188.1498047000005
24746400,4358.692383,4260.7387451
24750000,4338.913086,4188.6424317
24753600,2706.934814,3381.1726197000003
24757200,1667.831177,2416.7086365
24760800,1148.897095,1786.1347168500001
24764400,2033.877319,1405.7543579
24768000,1467.494019,972.0592530349999
24771600,934.0040894,713.8955169699999
24775200,669.4622192,555.7482788049999
24778800,518.0154419,449.08143767499996
24782400,417.0768738,372.466101085
24786000,345.0946045,315.28062896
24789600,292.0718384,271.34658813
24793200,251.894516,236.79046401
24796800,220.5668793,209.08129425500002
24800400,195.4990845,186.49976958500002
24804000,175.0091248,167.830318455
24807600,157.979599,152.186965175
24811200,535.2169189,631.40493774
24814800,2602.577148,2593.2484985
24818400,3474.432617,3402.3082031500003
24822000,3895.202148,3714.91181635
24825600,4128.574707,3907.8511963499996
24829200,4268.147461,4034.8410155499996
24832800,4353.072266,4117.66800535
24836400,3980.868164,4192.150500500001
24840000,4191.946777,4303.39313965
24843600,4119.776367,4219.757946650001
24847200,2362.893311,2507.0070922999994
24850800,1511.94397,1583.21514285
24854400,1072.180908,1111.6535218
24858000,807.4802246,832.0103790200001
24861600,631.7600098,647.9356628450001
24865200,509.6462402,707.6360137999999
24868800,421.7662048,784.157646135
24872400,356.2680664,804.01625214
24876000,305.8863831,805.1534179849999
24879600,668.1571655,804.452896135
24883200,1330.723999,601.3231521550001
24886800,749.0554199,420.23439483000004
24890400,486.5168152,324.29063417
24894000,1290.484619,1168.87039185
24897600,2877.317383,2772.3522462000005
24901200,3599.376709,3501.9962035499993
24904800,3970.941895,3876.487536649999
24908400,4180.783691,4088.0128052
24912000,4305.644531,4214.05197755
24915600,4381.508789,4290.850415049999
24919200,4428.081543,4338.237695299999
24922800,4455.379395,4367.1534424500005
24926400,4412.174805,4342.99685055
24930000,2854.433594,3140.40625
24933600,1776.976318,1905.72297965
24937200,1236.17041,1299.9558228
24940800,922.100769,959.2978820749998
24944400,717.2119141,740.9858062800001
24948000,576.0144043,591.783859245
24951600,475.1264038,485.91493988499985
24955200,400.4253845,408.07475737499993
24958800,343.2525635,348.861972035
24962400,298.3214722,302.539639295
24966000,262.321991,265.544654845
24969600,233.0563354,235.542450715
24973200,208.9646454,210.898099515
24976800,188.8868561,190.40527421000002
24980400,171.943634,173.150343315
24984000,1201.661743,1190.1942260499998
24987600,2894.161133,2839.7508301
24991200,3623.249512,3528.86354985
24994800,3984.351807,3794.3519530999997
24998400,4187.81543,3964.0117188000004
25002000,4309.084473,4075.9757567999995
25005600,4381.696289,4148.500671349999
25009200,3996.691406,4216.014294449999
25012800,4199.169434,4293.1668946
25016400,3817.383545,3639.8310181500005
25020000,2225.576416,2133.0171508999997
25023600,1449.876465,1402.4594972
25027200,1041.274414,1012.0179077099999
25030800,790.9893799,770.3637024
25034400,623.3936157,608.0659759450002
25038000,506.2425842,494.49078521
25041600,421.4298096,412.13616484999994
25045200,357.8473206,350.27302245999994
25048800,308.6923218,302.36230621000004
25052400,269.7847595,264.39449309500003
25056000,238.4508972,233.79607544999993
25059600,212.8655548,208.80427779500002
25063200,191.709259,188.137161245
25066800,173.9966431,170.82959595499997
25070400,523.9685059,715.0284942750001
25074000,2594.413086,2623.6208862000003
25077600,3465.415527,3432.7347410500006
25081200,3884.733154,3826.5770996
25084800,4116.838867,4046.6632935499997
25088400,4255.646973,4178.914135749999
25092000,4340.488281,4260.043847649999
25095600,4392.68457,4310.16022945
25099200,4409.146973,4332.61457525
25102800,3706.863281,4058.88918455
25106400,2174.296387,2478.9464599499997
25110000,1431.085938,1850.6462891000003
25113600,1032.828735,1518.0121581500002
25117200,785.9414063,1312.966397105
25120800,624.7108154,1177.0889221700002
25124400,1814.269409,940.9656218899997
25128000,1069.282227,667.0334594899999
25131600,703.1883545,513.3532974399999
25135200,522.6118164,416.45290985
25138800,414.996521,348.40304871
25142400,341.546936,297.90443878
25146000,288.7607422,259.226696775
25149600,249.6026154,228.80428695999998
25153200,219.559906,204.288848105
25156800,412.3729248,399.072602845
25160400,2540.752686,2482.1045043999998
25164000,3441.552979,3366.2822998
25167600,3871.803223,3789.7424194499995
25171200,4107.765625,3960.817004450001
25174800,4247.817871,4040.2416260500004
25178400,4332.426758,4108.2000245
25182000,4369.663086,4154.0348511
25185600,4239.980469,4147.603381399999
25189200,3269.409668,3420.38632805
25192800,1956.627441,2018.0801268999996
25196400,1312.744385,1337.847931
25200000,958.9334106,970.6168243349999
25203600,736.1782227,741.7069244400001
25207200,585.2885742,587.41212462
25210800,478.9109802,479.11619567500003
25214400,401.151123,400.35342101500004
25218000,342.3180237,341.03188935
25221600,296.505249,294.99656982
25225200,260.0607605,258.460287475
25228800,230.6088104,228.98371429500003
25232400,206.4955292,204.884939575
25236000,186.5047302,203.14749068999998
25239600,1939.973755,2193.0476561999994
25243200,3085.584229,3138.1842285
25246800,3660.662354,3640.8134888
25250400,3981.648438,3871.5174805
25254000,4170.496582,3949.676904149999
25257600,4285.012207,4025.9578003
25261200,4355.480957,4083.83050535
25264800,4316.768066,4124.32794185
25268400,3785.431641,4210.3328614
25272000,4165.839844,4257.6109375999995
25275600,3305.651367,3015.87683105
25279200,1973.158691,1836.8373900499998
25282800,1327.790771,1257.6032897500002
25286400,974.0292969,930.51786498
25290000,750.4089966,720.31989748
25293600,598.2768555,576.51655884
25297200,490.6863098,474.42363434
25300800,411.902832,399.312026975
25304400,352.2093811,478.33540037499995
25308000,305.6427002,603.5475478650001
25311600,268.5093384,659.2286361399999
25315200,238.4145508,688.8458511349999
25318800,213.6983948,705.80456546
25322400,1435.832886,594.39607088
25326000,796.0689697,399.98582001
25329600,491.1186829,301.104912555
25333200,352.3533936,723.3501159650001
25336800,1979.432983,2589.21521605
25340400,3203.669678,3415.2113159499995
25344000,3751.751465,3811.4022459499997
25347600,4033.348145,4026.526232999999
25351200,4138.779297,4077.969104050001
25354800,2917.432373,2894.2218872000003
25358400,1719.892212,2024.1435730499998
25362000,1145.627197,1565.5992798000002
25365600,829.7741699,1314.6264617749998
25369200,1624.328979,1134.7699645550001
25372800,1418.828857,796.19895321
25376400,867.0164185,581.20908509
25380000,604.6669922,454.8536316000001
25383600,462.7344666,371.06314087499993
25387200,371.1106567,310.9302063
25390800,306.8321533,265.99679412500006
25394400,260.1580811,231.47915573000006
25398000,225.2533264,204.31548157
25401600,198.3020477,182.475437155
25405200,176.8545074,164.58435287500004
25408800,159.358902,149.68880691500001
25412400,144.8156281,137.10751725
25416000,132.549408,277.021359245
25419600,1366.954956,1473.6982362
25423200,2923.94458,2832.3021239500004
25426800,3602.716064,3432.8553344
25430400,3934.594482,3744.1690795000004
25434000,3610.741699,3968.1753052500003
25437600,4048.659668,4101.840087899999
25441200,3514.37793,3224.3337524000003
25444800,2009.630981,1868.0744567000002
25448400,1290.517212,1219.1097046
25452000,914.7341309,871.8542632949999
25455600,686.4064331,657.60027466
25459200,535.2822876,588.487930275
25462800,430.9520874,713.120945735
25466400,356.2510071,756.42599034
25470000,300.7614136,766.883201635
25473600,258.2011108,767.211026035
25477200,1581.36792,689.7145874199999
25480800,936.586853,457.1395141649999
25484400,560.0570679,334.92394562000004
25488000,389.8967896,265.93847887
25491600,299.0408325,220.95051956000003
25495200,240.9912109,189.01644363
25498800,201.0633545,165.29073638999998
25502400,403.2911072,376.863169845
25506000,2532.300049,2465.8577637
25509600,3431.986816,3351.5399292499997
25513200,3861.474121,3775.7828125
25516800,4096.770508,4008.96511235
25520400,4236.192871,4147.623705950001
25524000,4296.689941,4214.908471649999
25527600,3519.013184,3726.2811524000003
25531200,2039.145386,2140.02617795
25534800,1329.983398,1374.7602112499999
25538400,951.5552979,974.5087616000001
25542000,718.1932373,731.5801269450001
25545600,562.5238647,570.6423065200001
25549200,454.3611755,459.3227554350001
25552800,376.4149475,379.476744075
25556400,318.173645,320.08352356
25560000,273.2971802,274.48331451
25563600,237.9279175,238.637371835
25567200,209.6021881,209.98243103
25570800,186.6270599,186.776171115
25574400,167.7649689,167.752002725
25578000,152.0791931,151.95571593500003
25581600,138.8576355,172.810922235
25585200,127.5636978,518.68430484
25588800,117.7972412,917.5008335399998
25592400,1858.05127,2299.1335449499998
25596000,3127.923828,3171.417334
25599600,3587.09082,3599.09013675
25603200,3580.786133,3870.55046385
25606800,3892.471191,4112.48695065
25610400,4219.796387,4235.8985596
25614000,4352.490234,4173.754687399999
25617600,4377.59375,3690.0761964000003
25621200,3615.775879,2918.51749265
25624800,2107.105957,1762.9918304849998
25628400,1380.0,1184.8985780050002
25632000,990.6575317,865.486929355
25635600,749.7109985,1053.10786739
25639200,2127.123047,1919.453244005
25642800,2450.678955,2260.0081726500002
25646400,1385.114868,1294.191919
25650000,893.9435425,838.492425535
25653600,648.9051514,609.6475891299999
25657200,500.8271179,471.815893555
25660800,401.1566467,379.216174325
25664400,331.2848511,314.231956485
25668000,280.7111511,267.07638397
25671600,242.7184753,231.543650055
25675200,410.1013489,403.4430358799999
25678800,2541.581055,2487.23496095
25682400,3438.251953,3365.8744263500002
25686000,3863.705078,3783.7977906
25689600,4095.112061,4011.778161700001
25693200,4186.191406,4108.8871216
25696800,3081.269531,3231.8724609499995
25700400,1807.162598,1874.5759522499998
25704000,1197.944214,1227.61632695
25707600,865.6010132,881.941339105
25711200,657.734314,873.1568298600001
25714800,518.501709,896.5551941199999
25718400,421.5121155,882.3981353450001
25722000,351.3259583,861.06923058
25725600,855.0341797,842.46837464
25729200,1336.614014,615.490823375
25732800,758.1141357,432.7814865200001
25736400,496.7381287,334.28109817499995
25740000,369.1784058,273.09722825000006
25743600,292.7580872,230.63772354499997
25747200,241.1841125,199.49883042
25750800,204.7654877,175.800437925
25754400,178.1117096,157.13610382500002
25758000,157.7851257,141.98528671499997
25761600,141.6521454,129.39094047500004
25765200,1748.136597,1797.03327645
25768800,3082.474121,3051.9573120500004
25772400,3679.561768,3617.965576100001
25776000,3987.188965,3835.7631102500004
25779600,4152.95166,3939.8515869500006
25783200,3960.264893,3917.7725341000005
25786800,2220.688721,3210.8027223
25790400,2271.215088,2138.5128844999995
25794000,1934.861084,1382.0061767499997
25797600,1194.850342,951.632031225
25801200,824.5657959,703.9191162200001
25804800,617.9942017,545.40203705
25808400,485.2397156,567.7524826
25812000,393.1525574,692.0959564050002
25815600,326.6985474,738.843341075
25819200,277.1896667,758.05463105
25822800,485.7713623,765.6510162449999
25826400,1294.001221,578.44016573
25830000,720.2532349,393.84972686500004
25833600,460.1289368,298.24447631000004
25837200,336.7750244,241.2445465
25840800,264.8771973,202.655802155
25844400,216.9840698,174.78197402999996
25848000,183.4562683,185.32318497
25851600,1701.922485,1893.7486757000001
25855200,3070.557373,3099.65430905
25858800,3678.251221,3646.3191039999997
25862400,3989.184326,3931.5638549999994
25866000,4167.236816,4096.44030765
25869600,4224.859375,4145.2121339000005
25873200,2994.044434,2961.645471250001
25876800,1769.57019,1749.2874877
25880400,1179.435547,1165.1301087
25884000,853.6785278,843.1759033200002
25887600,648.4797974,658.88248902
25891200,510.5981445,757.4127060049999
25894800,414.3353271,816.70284269
25898400,344.5635376,829.69617618
25902000,292.1257324,831.9251678100002
25905600,1249.378662,799.7352508299999
25909200,1182.122925,547.2196640049999
25912800,677.4179688,387.88719635499996
25916400,451.7957764,301.28073959500006
25920000,338.3959045,246.73219299499993
25923600,268.7378845,208.69529877000005
25927200,221.4755249,180.773298645
25930800,188.1018524,159.48325042999997
25934400,163.647934,165.33825836000003
25938000,2327.77417,2316.21274405
25941600,3332.611328,3277.29787595
25945200,3803.390869,3730.9468384000006
25948800,4056.904785,3977.037377900001
25952400,4205.748535,4122.436987199999
25956000,4245.972656,4167.965380799999
25959600,2942.346191,3101.911352599999
25963200,1752.595215,2080.57369995
25966800,1175.62915,1613.99304205
25970400,854.3757935,1356.5770447650002
25974000,650.8613892,1195.77296754
25977600,1706.210938,1042.682766735
25981200,1295.245972,720.6475051700002
25984800,793.2333374,529.638009645
25988400,556.3781128,416.70006714
25992000,427.0474243,341.06565704
25995600,342.9598083,286.47872085000006
25999200,283.960907,245.582709505
26002800,241.1795654,214.09427643500004
26006400,209.1664734,189.22951432
26010000,184.3667755,169.14421005499997
26013600,164.5306244,152.60202102999997
26017200,148.2601318,138.75676727500002
26020800,134.6702728,130.8904747
26024400,123.1683044,332.19818382000005
26028000,113.3293152,472.72819213
26031600,1936.537964,2087.70704955
26035200,3157.630615,3093.64173585
26038800,3569.328125,3564.70941165
26042400,3596.932617,3892.0334228
26046000,4050.30957,4090.494397
26049600,4168.196777,3995.6496826499997
26053200,2939.073486,2704.4431273500004
26056800,1730.135742,1620.6389893
26060400,1149.892944,1289.8046141549999
26064000,830.37677,1185.23817447
26067600,629.3623657,1089.69027399
26071200,494.4776611,1018.3842300749999
26074800,740.5247192,969.5650955200001
26078400,1585.27417,734.6822952599998
26082000,900.9370728,509.77349548500007
26085600,580.7858276,387.78992309
26089200,425.2404785,312.35854492
26092800,333.0694275,260.200756825
26096400,271.0331421,222.090388485
26100000,227.2750854,279.74413836
26103600,195.3857422,627.10143895
26107200,428.0835876,1060.85685886
26110800,2545.046631,2639.4693359999997
26114400,3439.281494,3336.4627686
26118000,3665.968506,3690.7723998500005
26121600,3489.590088,3964.32232665
26125200,4073.892334,4170.0048339
26128800,4290.99707,4270.4823485
26132400,4386.322754,4318.040698250001
26136000,4407.331055,4133.29672855
26139600,3778.49585,3214.4117799
26143200,2202.527344,1925.4134888
26146800,1437.400391,1287.1508728800002
26150400,1030.667358,936.8309966950001
26154000,780.2276611,716.9364990349999
26157600,612.6723633,568.2253295849999
26161200,495.8332214,463.47789458999995
26164800,411.3916931,387.00971678999997
26168400,348.1620178,329.24253387000005
26172000,299.3384705,284.338052365
26175600,260.7644348,248.68148041
26179200,229.7725677,219.918505095
26182800,204.5463562,196.41372527000001
26186400,183.7592316,176.965437315
26190000,166.4138031,160.66749191000002
26193600,387.3069458,378.69882354999993
26197200,2521.958496,2466.9523682
26200800,3421.746338,3349.24627685
26204400,3851.548828,3771.4455931999996
26208000,4087.3396,4003.4842651499994
26211600,4227.114258,4141.2856445
26215200,4282.413086,4195.4267091
26218800,3387.207275,3379.09761965
26222400,1973.916016,1964.2338439999999
26226000,1297.446411,1286.6599364500003
26229600,933.0457764,923.4931884849999
26233200,706.7880859,698.800375365
26236800,555.3830566,548.67391052
26240400,449.9249573,444.22408905000003
26244000,373.7335815,368.84198760500004
26247600,316.6619263,312.42938996
26251200,272.5908813,268.904463195
26254800,237.7952423,234.55755158000002
26258400,209.8853607,207.01748428500005
26262000,187.2106628,184.64934235
26265600,168.5630341,166.258672345
26269200,153.0258942,150.939550025
26272800,139.9017792,138.0038414
26276400,128.6664124,126.93322601999998
26280000,345.7026978,342.57814178
26283600,2495.955811,2444.62907715
26287200,3402.65332,3332.9993041499993
26290800,3835.966309,3758.325170949999
26294400,4074.022705,3992.381994550001
26298000,4216.004395,4089.0494629
26301600,4302.664063,4098.5786744
26305200,4322.443359,4117.484155200001
26308800,3251.478516,3880.8189820000007
26312400,2026.228149,3088.6257507500004
26316000,2560.54248,1966.0767029499998
26319600,1555.594727,1290.99639905
26323200,1040.597046,927.991876245
26326800,764.4592896,786.94825133
26330400,2451.290039,2333.0451843
26334000,2556.502441,2566.4255615499997
26337600,1443.192749,1538.79114385
26341200,932.3099365,1273.9181274500002
26344800,675.6135864,1150.5238434350001
26348400,520.0396729,1068.76004641
26352000,415.5890198,1015.0915268050001
26355600,1801.986816,880.3636505850002
26359200,1146.272461,592.1634872500001
26362800,694.0871582,435.04318846999996
26366400,667.4533081,521.3382293650001
26370000,2679.793701,2549.43575425
26373600,3520.514893,3403.4229736499997
26377200,3912.288086,3805.3169555999993
26380800,4069.009521,3976.1576538
26384400,2948.931152,3068.9290527000003
26388000,1728.185059,1776.23690795
26391600,1146.852783,1164.4674438499999
26395200,829.7022705,836.6092498799999
26398800,631.2833862,633.9048278800001
26402400,498.5610962,499.05431975499994
26406000,406.2738647,410.41429291
26409600,339.5604248,619.334481795
26413200,289.4290771,987.4084716849999
26416800,250.5423584,1194.04458761
26420400,219.6976776,1298.6523590349998
26424000,935.3612671,1357.0280029199998
26427600,2359.379639,1111.5841095400003
26431200,1692.883057,711.9489761699999
26434800,946.4661865,486.0201736550001
26438400,616.4455566,365.198455045
26442000,446.8685303,290.54213257000004
26445600,343.0059814,239.956301875
26449200,274.2714844,203.92635801500003
26452800,1140.471191,1058.7605529650002
26456400,2866.84375,2772.3822144
26460000,3605.062988,3508.20740965
26463600,3965.931885,3869.45458995
26467200,4166.500488,4071.1529418000005
26470800,4284.810059,4190.8333252
26474400,4355.491699,4262.893847699999
26478000,4382.659668,4296.122607400001
26481600,3924.493408,4145.4164186
26485200,2274.010254,2716.0529418999995
26488800,1472.015259,1954.77709365
26492400,1050.513794,1564.4048157
26496000,793.380249,1336.95869145
26499600,1989.181396,1109.4890349800003
26503200,3016.105957,2498.9812317500005
26506800,2728.411621,2473.481726
26510400,1553.720459,1417.05054935
26514000,1013.866089,928.926678475
26517600,735.5222778,679.24257507
26521200,564.8563232,526.116067495
26524800,450.4850769,422.685266115
26528400,370.8132629,349.98697203999996
26532000,313.2948608,297.127600095
26535600,270.0732422,392.42847668
26539200,439.2212524,753.5027465850001
26542800,2552.136475,2535.2002321
26546400,3441.625488,3301.0315918
26550000,3864.196045,3632.9770264
26553600,3562.339844,3788.6031007499996
26557200,4039.820313,3969.88179935
26560800,4257.510254,4069.54332275
26564400,4316.620117,4129.88337405
26568000,3851.745605,4206.355871500001
26571600,4160.306152,4253.062548749999
26575200,3463.12793,3220.5966551499996
26578800,2047.127441,1933.3833679499999
26582400,1362.098022,1303.6122251999998
26586000,992.1921387,956.053768905
26589600,760.9683228,736.1542663500001
26593200,604.5794067,586.7620635999999
26596800,494.4619141,481.21505889500014
26600400,414.148468,403.9321166849999
26604000,353.5059509,345.3548294
26607600,306.3312073,299.64984740500006
26611200,268.7966614,263.21197815
26614800,238.4346008,233.69800111
26618400,213.5452881,209.47891388
26622000,192.8878021,189.35912017999996
